%eval_id interface ts mmr_burnup 
199        NO_ID     793.0 168
200        NO_ID     793.0 185
201        NO_ID     796.0 28
202        NO_ID     796.0 56
203        NO_ID     796.0 84
204        NO_ID     796.0 112
205        NO_ID     796.0 140
206        NO_ID     796.0 151
207        NO_ID     796.0 168
208        NO_ID     796.0 185
209        NO_ID     799.0 28
210        NO_ID     799.0 56
211        NO_ID     799.0 84
212        NO_ID     799.0 112
213        NO_ID     799.0 140
214        NO_ID     799.0 151
215        NO_ID     799.0 168
216        NO_ID     799.0 185
217        NO_ID     802.0 28
218        NO_ID     802.0 56
219        NO_ID     802.0 84
220        NO_ID     802.0 112
221        NO_ID     802.0 140
222        NO_ID     802.0 151
223        NO_ID     802.0 168
224        NO_ID     802.0 185
225        NO_ID     805.0 28
226        NO_ID     805.0 56
227        NO_ID     805.0 84
228        NO_ID     805.0 112
229        NO_ID     805.0 140
230        NO_ID     805.0 151
231        NO_ID     805.0 168
232        NO_ID     805.0 185
233        NO_ID     808.0 28
234        NO_ID     808.0 56
235        NO_ID     808.0 84
236        NO_ID     808.0 112
237        NO_ID     808.0 140
238        NO_ID     808.0 151
239        NO_ID     808.0 168
240        NO_ID     808.0 185
241        NO_ID     811.0 28
242        NO_ID     811.0 56
243        NO_ID     811.0 84
244        NO_ID     811.0 112
245        NO_ID     811.0 140
246        NO_ID     811.0 151
247        NO_ID     811.0 168
248        NO_ID     811.0 185
249        NO_ID     814.0 28
250        NO_ID     814.0 56
251        NO_ID     814.0 84
252        NO_ID     814.0 112
253        NO_ID     814.0 140
254        NO_ID     814.0 151
255        NO_ID     814.0 168
256        NO_ID     814.0 185
257        NO_ID     817.0 28
258        NO_ID     817.0 56
259        NO_ID     817.0 84
260        NO_ID     817.0 112
261        NO_ID     817.0 140
262        NO_ID     817.0 151
263        NO_ID     817.0 168
264        NO_ID     817.0 185
265        NO_ID     820.0 28
266        NO_ID     820.0 56
267        NO_ID     820.0 84
268        NO_ID     820.0 112
269        NO_ID     820.0 140
270        NO_ID     820.0 151
271        NO_ID     820.0 168
272        NO_ID     820.0 185
273        NO_ID     823.0 28
274        NO_ID     823.0 56
275        NO_ID     823.0 84
276        NO_ID     823.0 112
277        NO_ID     823.0 140
278        NO_ID     823.0 151
279        NO_ID     823.0 168
280        NO_ID     823.0 185
281        NO_ID     826.0 28
282        NO_ID     826.0 56
283        NO_ID     826.0 84
284        NO_ID     826.0 112
285        NO_ID     826.0 140
286        NO_ID     826.0 151
287        NO_ID     826.0 168
288        NO_ID     826.0 185
289        NO_ID     829.0 28
290        NO_ID     829.0 56
291        NO_ID     829.0 84
292        NO_ID     829.0 112
293        NO_ID     829.0 140
294        NO_ID     829.0 151
295        NO_ID     829.0 168
296        NO_ID     829.0 185
297        NO_ID     832.0 28
298        NO_ID     832.0 56
299        NO_ID     832.0 84
300        NO_ID     832.0 112
301        NO_ID     832.0 140
302        NO_ID     832.0 151
303        NO_ID     832.0 168
304        NO_ID     832.0 185
305        NO_ID     835.0 28
306        NO_ID     835.0 56
307        NO_ID     835.0 84
308        NO_ID     835.0 112
309        NO_ID     835.0 140
310        NO_ID     835.0 151
311        NO_ID     835.0 168
312        NO_ID     835.0 185
313        NO_ID     838.0 28
314        NO_ID     838.0 56
315        NO_ID     838.0 84
316        NO_ID     838.0 112
317        NO_ID     838.0 140
318        NO_ID     838.0 151
319        NO_ID     838.0 168
320        NO_ID     838.0 185
321        NO_ID     841.0 28
322        NO_ID     841.0 56
323        NO_ID     841.0 84
324        NO_ID     841.0 112
325        NO_ID     841.0 140
326        NO_ID     841.0 151
327        NO_ID     841.0 168
328        NO_ID     841.0 185
329        NO_ID     844.0 28
330        NO_ID     844.0 56
331        NO_ID     844.0 84
332        NO_ID     844.0 112
333        NO_ID     844.0 140
334        NO_ID     844.0 151
335        NO_ID     844.0 168
336        NO_ID     844.0 185
337        NO_ID     847.0 28
338        NO_ID     847.0 56
339        NO_ID     847.0 84
340        NO_ID     847.0 112
341        NO_ID     847.0 140
342        NO_ID     847.0 151
343        NO_ID     847.0 168
344        NO_ID     847.0 185
