0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
46.89
105.502
128.948
199.282
234.45
222.727
293.062
328.23
363.398
351.675
422.01
457.178
445.455
515.79
550.958
586.125
574.403
644.738
679.905
715.072
703.35
773.685
808.852
844.02
832.297
902.633
937.8
972.968
1008.14
996.412
1066.75
1008.13
1019.86
1078.47
1008.14
1055.02
1066.75
1031.58
1078.47
1090.19
1055.03
1101.92
1113.64
1078.47
1125.36
1090.19
1090.19
1137.08
1148.8
1113.64
1113.64
1160.53
1125.36
1172.25
1137.08
1137.08
1183.97
1148.81
1148.81
1148.81
1183.97
1172.25
1160.53
1230.86
1183.97
1230.86
1230.86
1230.86
1230.86
1242.59
1242.59
1242.59
1254.31
1254.31
1254.31
1254.31
1266.03
1266.03
1266.03
1266.03
1277.75
1277.75
1277.75
1277.75
1242.59
1277.75
1277.75
1277.75
1277.75
