Na23,0.0675240828
Cl35,0.2675274456
Cl37,0.0922682188
U235,0.0034347457
U238,0.4736160786
Np237,0.004590661
Pu238,0.0020371114
Pu239,0.046231887
Pu240,0.0212031681
Pu241,0.0086553226
Pu242,0.0061017702
Am241,0.0049445494
Am243,0.0014154566
Cm244,0.0004112467
Cm245,3.82555080549664E-05
,
Na_total,0.0675240828
Cl_total,0.3597956644
U_total,0.4770508243
Np_total,0.004590661
Pu_total,0.0842292593
Am_total,0.006360006
Cm_total,0.0004495022
