%eval_id interface ts mmr_burnup 
199        NO_ID     805.0 74
200        NO_ID     805.0 78
201        NO_ID     805.0 82
202        NO_ID     805.0 86
203        NO_ID     805.0 90
204        NO_ID     808.0 41
205        NO_ID     808.0 62
206        NO_ID     808.0 74
207        NO_ID     808.0 78
208        NO_ID     808.0 82
209        NO_ID     808.0 86
210        NO_ID     808.0 90
211        NO_ID     811.0 41
212        NO_ID     811.0 62
213        NO_ID     811.0 74
214        NO_ID     811.0 78
215        NO_ID     811.0 82
216        NO_ID     811.0 86
217        NO_ID     811.0 90
218        NO_ID     814.0 41
219        NO_ID     814.0 62
220        NO_ID     814.0 74
221        NO_ID     814.0 78
222        NO_ID     814.0 82
223        NO_ID     814.0 86
224        NO_ID     814.0 90
225        NO_ID     817.0 41
226        NO_ID     817.0 62
227        NO_ID     817.0 74
228        NO_ID     817.0 78
229        NO_ID     817.0 82
230        NO_ID     817.0 86
231        NO_ID     817.0 90
232        NO_ID     820.0 41
233        NO_ID     820.0 62
234        NO_ID     820.0 74
235        NO_ID     820.0 78
236        NO_ID     820.0 82
237        NO_ID     820.0 86
238        NO_ID     820.0 90
239        NO_ID     823.0 41
240        NO_ID     823.0 62
241        NO_ID     823.0 74
242        NO_ID     823.0 78
243        NO_ID     823.0 82
244        NO_ID     823.0 86
245        NO_ID     823.0 90
246        NO_ID     826.0 41
247        NO_ID     826.0 62
248        NO_ID     826.0 74
249        NO_ID     826.0 78
250        NO_ID     826.0 82
251        NO_ID     826.0 86
252        NO_ID     826.0 90
253        NO_ID     829.0 41
254        NO_ID     829.0 62
255        NO_ID     829.0 74
256        NO_ID     829.0 78
257        NO_ID     829.0 82
258        NO_ID     829.0 86
259        NO_ID     829.0 90
260        NO_ID     832.0 41
261        NO_ID     832.0 62
262        NO_ID     832.0 74
263        NO_ID     832.0 78
264        NO_ID     832.0 82
265        NO_ID     832.0 86
266        NO_ID     832.0 90
267        NO_ID     835.0 41
268        NO_ID     835.0 62
269        NO_ID     835.0 74
270        NO_ID     835.0 78
271        NO_ID     835.0 82
272        NO_ID     835.0 86
273        NO_ID     835.0 90
274        NO_ID     838.0 41
275        NO_ID     838.0 62
276        NO_ID     838.0 74
277        NO_ID     838.0 78
278        NO_ID     838.0 82
279        NO_ID     838.0 86
280        NO_ID     838.0 90
281        NO_ID     841.0 41
282        NO_ID     841.0 62
283        NO_ID     841.0 74
284        NO_ID     841.0 78
285        NO_ID     841.0 82
286        NO_ID     841.0 86
287        NO_ID     841.0 90
288        NO_ID     844.0 41
289        NO_ID     844.0 62
290        NO_ID     844.0 74
291        NO_ID     844.0 78
292        NO_ID     844.0 82
293        NO_ID     844.0 86
294        NO_ID     844.0 90
295        NO_ID     847.0 41
296        NO_ID     847.0 62
297        NO_ID     847.0 74
298        NO_ID     847.0 78
299        NO_ID     847.0 82
300        NO_ID     847.0 86
301        NO_ID     847.0 90
302        NO_ID     850.0 41
303        NO_ID     850.0 62
304        NO_ID     850.0 74
305        NO_ID     850.0 78
306        NO_ID     850.0 82
307        NO_ID     850.0 86
308        NO_ID     850.0 90
309        NO_ID     853.0 41
310        NO_ID     853.0 62
311        NO_ID     853.0 74
312        NO_ID     853.0 78
313        NO_ID     853.0 82
314        NO_ID     853.0 86
315        NO_ID     853.0 90
316        NO_ID     856.0 41
317        NO_ID     856.0 62
318        NO_ID     856.0 74
319        NO_ID     856.0 78
320        NO_ID     856.0 82
321        NO_ID     856.0 86
322        NO_ID     856.0 90
323        NO_ID     859.0 41
324        NO_ID     859.0 62
325        NO_ID     859.0 74
326        NO_ID     859.0 78
327        NO_ID     859.0 82
328        NO_ID     859.0 86
329        NO_ID     859.0 90
330        NO_ID     862.0 41
331        NO_ID     862.0 62
332        NO_ID     862.0 74
333        NO_ID     862.0 78
334        NO_ID     862.0 82
335        NO_ID     862.0 86
336        NO_ID     862.0 90
337        NO_ID     865.0 41
338        NO_ID     865.0 62
339        NO_ID     865.0 74
340        NO_ID     865.0 78
341        NO_ID     865.0 82
342        NO_ID     865.0 86
343        NO_ID     865.0 90
344        NO_ID     868.0 41
345        NO_ID     868.0 62
346        NO_ID     868.0 74
347        NO_ID     868.0 78
348        NO_ID     868.0 82
349        NO_ID     868.0 86
350        NO_ID     868.0 90
351        NO_ID     871.0 41
352        NO_ID     871.0 62
353        NO_ID     871.0 74
354        NO_ID     871.0 78
355        NO_ID     871.0 82
356        NO_ID     871.0 86
357        NO_ID     871.0 90
358        NO_ID     874.0 41
359        NO_ID     874.0 62
360        NO_ID     874.0 74
361        NO_ID     874.0 78
362        NO_ID     874.0 82
363        NO_ID     874.0 86
364        NO_ID     874.0 90
365        NO_ID     877.0 41
366        NO_ID     877.0 62
367        NO_ID     877.0 74
368        NO_ID     877.0 78
369        NO_ID     877.0 82
370        NO_ID     877.0 86
